Unnamed: 0,Condition,Contrast,List,MeanAffectivity,SubjNo,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID,W1 score,W2 score
6483,New,50,1,-4.363636364,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,Dad slapped the toddler,Negative sentence,1.9831099510199999,1,5.0,,
6484,Sklar_Hebrew_negative,80,1,-3.11,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,ליל הבדולח,Hebrew,1.10473799706,1,,,
6485,Sklar_Hebrew_neutral,50,1,2.05,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,ארון בגדים,Hebrew,1.50455880165,1,,,
6486,Sklar,50,1,-2.933333333,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,bad breath,Negative phrase,2.13771796227,1,1032.0,-2.9318181819999998,1.3170731709999999
6487,New,50,1,0.181818182,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,Harry caught the octopus,Neutral sentence,1.23781895638,1,6.0,,
6488,Sklar_Hebrew_negative,80,1,-2.55,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,שטיפת קיבה,Hebrew,0.807855129242,1,,,
6489,Sklar_Hebrew_negative,80,1,-3.75,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,כיסא חשמלי,Hebrew,1.18809390068,1,,,
6490,Sklar_Hebrew_negative,80,1,-3.55,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,רכב הפוך,Hebrew,0.788075208664,1,,,
6491,Sklar_Hebrew_neutral,50,1,1.05,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,דלת כניסה,Hebrew,1.4000020027200002,1,,,
6492,Sklar_Hebrew_neutral,80,1,0.95,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,מהדק נייר,Hebrew,0.807526826859,1,,,
6493,Sklar_Hebrew_negative,50,1,-3.11,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,ליל הבדולח,Hebrew,4.1656310558300005,1,,,
6494,New,50,1,-3.222222222,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,The officer crushed the car,Neutral sentence,1.34963488579,1,9.0,,
6495,Sklar_Hebrew_negative,50,1,-2.15,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,תשעה באב,Hebrew,1.55461382866,1,,,
6496,New,50,1,-4.744186047,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,The lawnmower chewed the kitten,Negative sentence,4.3400549888599995,1,15.0,,
6497,Sklar_Hebrew_negative,50,1,-2.55,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,שטיפת קיבה,Hebrew,2.33308386803,1,,,
6498,New,50,1,-1.159090909,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The kitten chewed the lawnmower,Neutral sentence,2.0542478561400004,1,15.0,,
6499,Sklar,50,1,0.681818182,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,hand rail,Neutral phrase,1.48307013512,1,1007.0,0.704545455,0.348837209
6500,New,50,1,1.3023255809999998,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,dining table,Neutral phrase,1.4499719142899998,1,1023.0,1.9318181819999998,0.8222222220000001
6501,Sklar_Hebrew_neutral,50,1,-0.3,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,שמשה קדמית,Hebrew,1.4711380004899999,1,,,
6502,Sklar,50,1,0.292682927,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,wooden stool,Neutral phrase,1.3168621063200001,1,1017.0,0.295454545,-0.14285714300000002
6503,Sklar,50,1,2.11627907,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,ironed shirt,Neutral phrase,1.14104700089,1,1006.0,0.837209302,0.7111111109999999
6504,New,50,1,0.522727273,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,letterbox,Neutral phrase,0.966720104218,1,1018.0,0.8444444440000001,0.244186047
6505,New,50,1,-1.090909091,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,cow pat,Negative phrase,2.79955101013,1,1036.0,0.977272727,0.954545455
6506,Sklar_Hebrew_neutral,50,1,0.2,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,מגרש חנייה,Hebrew,2.10751390457,1,,,
6507,Sklar_Hebrew_neutral,80,1,0.1,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,פסי האטה,Hebrew,2.81614804268,1,,,
6508,Sklar_Hebrew_negative,50,1,2.25,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,פנס בעין,Hebrew,1.38349890709,1,,,
6509,New,50,1,-4.302325581,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,kidnap,Negative phrase,3.1537671089200003,1,1040.0,1.8536585369999998,2.113636364
6510,New,50,1,0.363636364,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,traffic light,Neutral phrase,1.63328194618,1,1051.0,-2.088888889,2.292682927
6511,Sklar_Hebrew_neutral,50,1,0.3,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,תיבת דואר,Hebrew,2.9827229976700003,1,,,
6512,Sklar_Hebrew_neutral,80,1,0.85,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,תיק גב,Hebrew,2.3543291091900005,1,,,
6513,Sklar,50,1,0.325581395,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,gear shift,Neutral phrase,5.33178305626,1,1010.0,0.428571429,0.333333333
6514,Sklar,50,1,0.674418605,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,helicopter pad,Neutral phrase,2.5740828514099996,1,1011.0,0.7142857140000001,0.27906976699999997
6515,Sklar_Hebrew_neutral,50,1,1.65,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,ארגז חול,Hebrew,3.8490729332,1,,,
6516,Sklar,50,1,-0.666666667,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,speed bumps,Neutral phrase,1.8211088180500001,1,1015.0,0.166666667,-0.7333333329999999
6517,Sklar,50,1,-4.395348837,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,concentration camp,Negative phrase,1.16690707207,1,1026.0,1.534883721,1.1590909090000001
6518,Sklar,50,1,0.744186047,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,backpack,Neutral phrase,1.3666369915,1,1019.0,0.162790698,0.23255814
6519,New,50,1,-2.644444444,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,The ball hit Sam,Negative sentence,0.888126850128,1,16.0,,
6520,New,50,1,-2.790697674,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,missing teeth,Negative phrase,3.0738508701300002,1,1037.0,-2.522727273,0.651162791
6521,New,50,1,-1.219512195,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The man ate the snake,Neutral sentence,1.27431821823,1,29.0,,
6522,Sklar_Hebrew_negative,50,1,-3.35,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,פיטריות ברגליים,Hebrew,1.59082102776,1,,,
6523,New,50,1,-4.837209302,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The fire killed the fireman,Negative sentence,1.6831209659600002,1,4.0,,
6524,Sklar_Hebrew_negative,50,1,-4.35,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,מחנה ריכוז,Hebrew,3.8658430576300002,1,,,
6525,Sklar_Hebrew_negative,50,1,-3.1,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,מנוחת עולמים,Hebrew,1.00023794174,1,,,
6526,Sklar_Hebrew_negative,80,1,2.25,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,פנס בעין,Hebrew,1.5213780403100001,1,,,
6527,Sklar_Hebrew_neutral,50,1,0.1,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,פסי האטה,Hebrew,1.6212210655200001,1,,,
6528,Sklar_Hebrew_neutral,80,1,0.3,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,תיבת דואר,Hebrew,1.02160382271,1,,,
6529,New,50,1,0.186046512,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,Andy cut the paper,Neutral sentence,1.04999399185,1,17.0,,
6530,New,50,1,-1.113636364,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,The bridge went over Claire,Neutral sentence,1.18345189095,1,20.0,,
6531,Sklar_Hebrew_neutral,50,1,0.4,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,ידית אחיזה,Hebrew,1.12131690979,1,,,
6532,Sklar,50,1,0.8863636359999999,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,computer screen,Neutral phrase,2.50736713409,1,1012.0,1.727272727,0.311111111
6533,Sklar,50,1,-3.833333333,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,overdose,Negative phrase,2.2208189964300002,1,1027.0,0.073170732,-0.386363636
6534,Sklar,50,1,-3.285714286,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,skinhead,Negative phrase,1.4334049224899998,1,1025.0,0.56097561,0.7701149429999999
6535,Sklar_Hebrew_neutral,50,1,0.75,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,מסך מחשב,Hebrew,1.68306088448,1,,,
6536,Sklar,50,1,-2.255813953,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,weak knees,Negative phrase,2.26631903648,1,1030.0,-1.880952381,0.418604651
6537,New,50,1,-4.243902439,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,The brick hit the baby,Negative sentence,1.47130799294,1,10.0,,
6538,Sklar_Hebrew_neutral,80,1,1.15,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,גג-רעפים,Hebrew,1.62101411819,1,,,
6539,New,50,1,1.404761905,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The people ate the fish,Neutral sentence,1.7878839969599998,1,25.0,,
6540,Sklar_Hebrew_neutral,50,1,0.35,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,מנחת מסוקים,Hebrew,1.18331384659,1,,,
6541,New,50,1,0.414634146,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,Baby chased the dog,Neutral sentence,1.4878668785100002,1,7.0,,
6542,Sklar,50,1,0.5111111110000001,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,tile roof,Neutral phrase,1.36655497551,1,1002.0,0.418604651,0.790697674
6543,New,50,1,-0.909090909,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,The dog jumped on Steve,Neutral sentence,1.23320913315,1,11.0,,
6544,New,50,1,-1.0,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,Claire went over the bridge,Negative sentence,0.938179969788,1,20.0,,
6545,Sklar_Hebrew_negative,50,1,-2.05,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,שיער פנים,Hebrew,1.3245460987100002,1,,,
6546,Sklar_Hebrew_neutral,50,1,0.35,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,שרפרף מעץ,Hebrew,1.9210438728299999,1,,,
6547,Sklar_Hebrew_neutral,80,1,1.95,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,סבון גוף,Hebrew,0.7881860733030001,1,,,
6548,Sklar,50,1,-3.813953488,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,electric chair,Negative phrase,0.816999912262,1,1048.0,0.76744186,0.477272727
6549,New,50,1,-4.627906977,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The car dragged Claire,Negative sentence,0.788102865219,1,12.0,,
6550,New,50,1,-3.933333333,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The fish ate the people,Negative sentence,1.03351688385,1,25.0,,
6551,New,50,1,0.772727273,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,desk lamp,Neutral phrase,1.01670980453,1,1022.0,0.523809524,0.9069767440000001
6552,New,50,1,-3.5348837210000004,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,frost bite,Negative phrase,1.3077981472,1,1042.0,-0.813953488,-1.7777777780000001
6553,New,50,1,-1.386363636,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The hunter outwitted the bunny,Negative sentence,0.874354124069,1,22.0,,
6554,Sklar_Hebrew_negative,80,1,-3.85,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,מצב צמח,Hebrew,0.921485900879,1,,,
6555,Sklar_Hebrew_negative,50,1,-3.55,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,רכב הפוך,Hebrew,1.72450304031,1,,,
6556,Sklar_Hebrew_negative,80,1,-4.7,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,תינוק בתנור,Hebrew,0.8666391372679999,1,,,
6557,New,50,1,-2.348837209,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,The baby hit the brick,Neutral sentence,0.804807901382,1,10.0,,
6558,Sklar,50,1,-3.465116279,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,vegetative state,Negative phrase,1.29104304314,1,1028.0,-1.954545455,0.43181818200000005
6559,New,50,1,0.090909091,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,cardboard box,Neutral phrase,1.46667098999,1,1047.0,0.15555555599999998,0.244186047
6560,New,50,1,2.255813953,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The cat licked Sally,Neutral sentence,1.18335080147,1,24.0,,
6561,Sklar_Hebrew_negative,80,1,-2.25,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,סוף העולם,Hebrew,1.0501959323899999,1,,,
6562,Sklar_Hebrew_neutral,80,1,0.75,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,מסך מחשב,Hebrew,1.38801407814,1,,,
6563,New,50,1,-3.536585366,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The washer spun the child,Negative sentence,1.23789691925,1,27.0,,
6564,Sklar_Hebrew_neutral,50,1,0.85,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,דף שורות,Hebrew,3.29927587509,1,,,
6565,Sklar_Hebrew_neutral,50,1,0.2,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,בניין דירות,Hebrew,1.10458993912,1,,,
6566,New,50,1,3.545454545,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The fireman killed the fire,Neutral sentence,1.06685590744,1,4.0,,
6567,New,50,1,2.681818182,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,The bunny outwitted the hunter,Neutral sentence,1.26672697067,1,22.0,,
6568,Sklar_Hebrew_negative,80,1,-3.1,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,מנוחת עולמים,Hebrew,0.766678094864,1,,,
6569,New,50,1,-2.545454545,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,dentist drill,Negative phrase,1.05002903938,1,1046.0,-0.977777778,-0.093023256
6570,Sklar_Hebrew_neutral,80,1,0.85,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,דף שורות,Hebrew,0.7156879901890001,1,,,
6571,New,50,1,0.5555555560000001,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,tin opener,Neutral phrase,1.41657304764,1,1021.0,0.023255814,0.659090909
6572,Sklar,50,1,0.533333333,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,lined paper,Neutral phrase,0.733702898026,1,1005.0,0.275,0.5697674420000001
6573,Sklar,50,1,0.813953488,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,high ceiling,Neutral phrase,0.771732091904,1,1020.0,0.568181818,0.31707317100000004
6574,Sklar,50,1,0.181818182,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,carpark,Neutral phrase,1.42119503021,1,1008.0,1.078651685,1.9534883719999998
6575,New,50,1,-2.585365854,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The toddler slapped dad,Neutral sentence,0.7334449291230001,1,5.0,,
6576,Sklar_Hebrew_negative,50,1,-4.1,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,סחר בנשים,Hebrew,1.25455999374,1,,,
6577,New,50,1,-1.414634146,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,Claire dragged the car,Neutral sentence,1.25009083748,1,12.0,,
6578,Sklar,50,1,-4.658536585,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,human trafficking,Negative phrase,0.738305091858,1,1050.0,1.651162791,-3.244444444
6579,New,50,1,0.071428571,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The pig was a male,Neutral sentence,1.1831340789799998,1,18.0,,
6580,New,50,1,-4.195121951,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,Mum hit the baby,Negative sentence,1.1714990139,1,14.0,,
6581,New,50,1,-4.3170731710000005,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,The terrorists captured the soldiers,Negative sentence,1.00476503372,1,23.0,,
6582,New,50,1,-4.522727273,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,John kicked the baby,Negative sentence,1.24106502533,1,13.0,,
6583,New,50,1,-4.581395349,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The car crushed the officer,Negative sentence,1.66647195816,1,9.0,,
6584,Sklar_Hebrew_neutral,50,1,0.85,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,תיק גב,Hebrew,1.6830420494100002,1,,,
6585,Sklar_Hebrew_negative,80,1,-2.7,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,לקפוץ מהגג,Hebrew,0.8169789314270001,1,,,
6586,New,50,1,-4.511627907,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The snake ate the man,Negative sentence,1.10011601448,1,29.0,,
6587,Sklar_Hebrew_negative,50,1,-1.74,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,פיק ברכיים,Hebrew,1.55001807213,1,,,
6588,New,50,1,-0.511627907,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,The nurse injected the patient,Neutral sentence,1.82121396065,1,1.0,,
6589,Sklar_Hebrew_negative,50,1,-3.45,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,ריח מהפה,Hebrew,1.97431516647,1,,,
6590,New,50,1,-2.311111111,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,Steve jumped on the dog,Negative sentence,1.25468802452,1,11.0,,
6591,New,50,1,-2.80952381,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The dog scared the child,Negative sentence,1.3381550312000001,1,26.0,,
6592,Sklar_Hebrew_neutral,80,1,-0.1,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,מוט הילוכים,Hebrew,0.866958141327,1,,,
6593,Sklar_Hebrew_neutral,80,1,1.65,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,ארגז חול,Hebrew,1.0909910202,1,,,
6594,New,50,1,-3.146341463,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The octopus caught Harry,Negative sentence,1.64993691444,1,6.0,,
6595,Sklar,50,1,0.636363636,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,clothes closet,Neutral phrase,1.25480389595,1,1000.0,1.4186046509999999,0.5
6596,Sklar,50,1,-2.8604651160000003,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,black eye,Negative phrase,0.8713641166689999,1,1031.0,-0.297619048,1.0
6597,Sklar,50,1,1.6976744190000002,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,body wash,Neutral phrase,1.3878800868999999,1,1014.0,0.365853659,1.0731707320000001
6598,Sklar_Hebrew_neutral,50,1,1.45,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,תיקרה גבוהה,Hebrew,2.77078795433,1,,,
6599,New,50,1,0.045454545,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,The journalist followed the attacker,Neutral sentence,1.65465307236,1,21.0,,
6600,Sklar_Hebrew_negative,80,1,-2.15,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,מגולח ראש,Hebrew,1.14992594719,1,,,
6601,New,50,1,-3.139534884,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,water boarding,Negative phrase,1.9739258289300001,1,1034.0,1.3023255809999998,0.159090909
6602,Sklar_Hebrew_negative,50,1,-2.15,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,מגולח ראש,Hebrew,4.81551098824,1,,,
6603,New,50,1,-4.658536585,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The boar ate Bobby,Negative sentence,1.5166277885400001,1,3.0,,
6604,New,50,1,1.931818182,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,Sam hit the ball,Neutral sentence,1.13358211517,1,16.0,,
6605,New,50,1,-0.06818181799999999,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The child spun the washer,Neutral sentence,1.16681981087,1,27.0,,
6606,New,50,1,-3.840909091,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The criminal tackled the policeman,Negative sentence,1.4411151409099998,1,28.0,,
6607,New,50,1,-1.952380952,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,black head,Negative phrase,1.2999420166,1,1043.0,-0.297619048,0.7701149429999999
6608,Sklar_Hebrew_negative,80,1,-2.68,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,טיפול שורש,Hebrew,1.3497729301499999,1,,,
6609,New,50,1,-1.4883720930000002,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,The photographer shot the actor,Neutral sentence,1.21659398079,1,19.0,,
6610,Sklar_Hebrew_neutral,50,1,0.95,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,מהדק נייר,Hebrew,4.63674497604,1,,,
6611,Sklar_Hebrew_neutral,80,1,-0.2,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,גלגל שיניים,Hebrew,1.9662990570099999,1,,,
6612,Sklar,50,1,-2.8409090910000003,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,upside-down car,Negative phrase,2.33759307861,1,1045.0,-1.11627907,1.078651685
6613,Sklar_Hebrew_negative,50,1,-2.0,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,בן-כלבה,Hebrew,3.20402884483,1,,,
6614,Sklar_Hebrew_negative,80,1,-3.45,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,ריח מהפה,Hebrew,1.11679005623,1,,,
6615,Sklar_Hebrew_negative,80,1,-4.1,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,סחר בנשים,Hebrew,1.10776400566,1,,,
6616,New,50,1,2.558139535,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The soldiers captured the terrorists,Neutral sentence,1.5378129482299998,1,23.0,,
6617,Sklar_Hebrew_neutral,50,1,1.15,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,גג-רעפים,Hebrew,3.4492390155800003,1,,,
6618,Sklar,50,1,-3.0,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,stomach pump,Negative phrase,1.4498090744,1,1033.0,0.318181818,0.4
6619,Sklar_Hebrew_neutral,80,1,-0.3,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,שמשה קדמית,Hebrew,1.05783581734,1,,,
6620,Sklar_Hebrew_neutral,50,1,-0.2,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,גלגל שיניים,Hebrew,1.09109210968,1,,,
6621,Sklar_Hebrew_negative,80,1,-4.35,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,מחנה ריכוז,Hebrew,0.7143750190729999,1,,,
6622,Sklar_Hebrew_negative,50,1,-3.85,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,מצב צמח,Hebrew,1.0167679786700001,1,,,
6623,New,50,1,-2.23255814,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,The male was a pig,Negative sentence,1.4167151451100002,1,18.0,,
6624,Sklar_Hebrew_neutral,80,1,1.05,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,דלת כניסה,Hebrew,0.750169992447,1,,,
6625,Sklar_Hebrew_negative,50,1,-2.7,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,לקפוץ מהגג,Hebrew,1.18332695961,1,,,
6626,Sklar_Hebrew_neutral,80,1,0.65,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,3,מעבר חצייה,Hebrew,1.10021996498,1,,,
6627,Sklar_Hebrew_negative,50,1,-4.15,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,יתד בעין,Hebrew,0.999923944473,1,,,
6628,New,50,1,-4.048780488,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,The poacher caught the elephant,Negative sentence,1.50753593445,1,8.0,,
6629,Sklar_Hebrew_neutral,80,1,0.2,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,בניין דירות,Hebrew,1.28340220451,1,,,
6630,Sklar_Hebrew_negative,50,1,-3.75,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,כיסא חשמלי,Hebrew,1.29098796844,1,,,
6631,New,50,1,-2.022727273,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,1,The paper cut Andy,Negative sentence,2.19984006882,1,17.0,,
6632,Sklar_Hebrew_neutral,80,1,0.35,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,2,שרפרף מעץ,Hebrew,0.9834620952609999,1,,,
6633,New,50,1,-2.046511628,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,2,The baby hit Mum,Neutral sentence,1.26682305336,1,14.0,,
6634,Sklar_Hebrew_negative,80,1,-2.05,41,down,2016_Jan_22_1114,CFS popping time,60.0218661813,down,1,,1,שיער פנים,Hebrew,1.80000901222,1,,,
6635,New,50,1,-1.840909091,41,up,2016_Jan_22_1114,CFS popping time,60.0218661813,up,1,,3,spotty face,Negative phrase,1.2498469352700001,1,1038.0,-1.23255814,1.111111111
