,Unnamed: 0,Condition,Contrast,List,MeanAffectivity,SubjNo,Unnamed: 16,Unnamed: 17,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID
12432,84,New,50,1,0.090909091,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,cardboard box,Neutral phrase,2.7878549099,1,1047
12433,85,Sklar,50,1,-3.833333333,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,overdose,Negative phrase,1.97628593445,1,1027
12434,86,Sklar_Hebrew_neutral,80,1,0.95,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,מהדק נייר,Hebrew,1.70199990273,1,
12435,87,Sklar,50,1,0.613636364,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,pedestrian crossing,Neutral phrase,2.32931900024,1,1013
12436,88,Sklar_Hebrew_neutral,80,1,0.4,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,ידית אחיזה,Hebrew,1.57647514343,1,
12437,89,Sklar,50,1,-2.255813953,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,weak knees,Negative phrase,2.52548098564,1,1030
12438,90,Sklar_Hebrew_negative,50,1,-4.15,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,down,0,,0,יתד בעין,Hebrew,2.9877948761,1,
12439,91,Sklar_Hebrew_negative,50,1,-3.55,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,רכב הפוך,Hebrew,1.76458001137,1,
12440,92,New,50,1,-4.363636364,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,None,0,,0,Dad slapped the toddler,Negative sentence,None,1,5
12441,93,New,50,1,-2.348837209,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,The baby hit the brick,Neutral sentence,5.3919980526,1,10
12442,94,New,50,1,-2.046511628,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,The baby hit Mum,Neutral sentence,1.62848591805,1,14
12443,95,Sklar,50,1,-0.13636363599999998,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,None,0,,0,facial hair,Negative phrase,None,1,1049
12444,96,Sklar,50,1,0.522727273,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,apartment building,Neutral phrase,5.33986496925,1,1001
12445,97,Sklar_Hebrew_negative,80,1,2.25,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,פנס בעין,Hebrew,3.55232214928,1,
12446,98,Sklar,50,1,0.681818182,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,hand rail,Neutral phrase,3.21095919609,1,1007
12447,99,Sklar_Hebrew_negative,50,1,-3.35,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,פיטריות ברגליים,Hebrew,3.54858088493,1,
12448,100,Sklar_Hebrew_negative,50,1,-3.85,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,נרדם בנהיגה,Hebrew,1.3175330162,1,
12449,101,Sklar_Hebrew_negative,50,1,-2.0,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,בן-כלבה,Hebrew,2.44663691521,1,
12450,102,Sklar_Hebrew_neutral,50,1,0.2,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,בניין דירות,Hebrew,3.71323895454,1,
12451,103,Sklar,50,1,0.214285714,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,cogwheel,Neutral phrase,2.89350485802,1,1003
12452,104,Sklar_Hebrew_negative,50,1,-3.1,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,מנוחת עולמים,Hebrew,1.87030005455,1,
12453,105,New,50,1,-4.023255814,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,The attacker followed the journalist,Negative sentence,2.23502492905,1,21
12454,106,New,50,1,-4.658536585,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,The boar ate Bobby,Negative sentence,2.0514061451,1,3
12455,107,Sklar_Hebrew_negative,80,1,-3.1,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,מנוחת עולמים,Hebrew,4.95173192024,1,
12456,108,Sklar_Hebrew_neutral,50,1,1.45,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,תיקרה גבוהה,Hebrew,2.59954714775,1,
12457,109,Sklar,50,1,-3.5111111110000004,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,root canal,Negative phrase,2.54099488258,1,1024
12458,110,New,50,1,-3.911111111,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,The actor shot the photographer,Negative sentence,3.66985201836,1,19
12459,111,Sklar_Hebrew_negative,50,1,-2.15,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,מגולח ראש,Hebrew,2.17612409592,1,
12460,112,Sklar_Hebrew_negative,80,1,-1.74,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,פיק ברכיים,Hebrew,4.05093407631,1,
12461,113,Sklar_Hebrew_negative,50,1,-2.15,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,תשעה באב,Hebrew,1.55290985107,1,
12462,114,Sklar,50,1,0.813953488,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,high ceiling,Neutral phrase,2.60459113121,1,1020
12463,115,Sklar_Hebrew_neutral,50,1,0.85,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,דף שורות,Hebrew,1.56931996346,1,
12464,116,New,50,1,-3.146341463,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,The octopus caught Harry,Negative sentence,2.18777108192,1,6
12465,117,Sklar,50,1,-4.658536585,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,human trafficking,Negative phrase,1.36450195312,1,1050
12466,118,Sklar_Hebrew_negative,80,1,-4.7,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,down,0,,1,תינוק בתנור,Hebrew,1.90571784973,1,
12467,119,Sklar_Hebrew_neutral,50,1,0.1,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,פסי האטה,Hebrew,2.17240405083,1,
12468,120,New,50,1,-0.955555556,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,Bobby ate the boar,Neutral sentence,4.45104289055,1,3
12469,121,New,50,1,-1.159090909,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,The kitten chewed the lawnmower,Neutral sentence,2.66635298729,1,15
12470,122,Sklar_Hebrew_negative,80,1,-2.15,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,תשעה באב,Hebrew,2.41138482094,1,
12471,123,New,50,1,-4.243902439,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,The brick hit the baby,Negative sentence,2.51711583138,1,10
12472,124,Sklar_Hebrew_negative,50,1,-1.74,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,פיק ברכיים,Hebrew,3.07000517845,1,
12473,125,New,50,1,3.545454545,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,The fireman killed the fire,Neutral sentence,2.89876294136,1,4
12474,126,Sklar,50,1,-4.395348837,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,concentration camp,Negative phrase,5.9513759613,1,1026
12475,127,New,50,1,-3.511627907,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,The patient injected the nurse,Negative sentence,1.44342780113,1,1
12476,128,Sklar_Hebrew_negative,50,1,-3.75,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,כיסא חשמלי,Hebrew,4.69298195839,1,
12477,129,Sklar_Hebrew_neutral,80,1,1.05,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,דלת כניסה,Hebrew,1.29916501045,1,
12478,130,New,50,1,-1.386363636,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,The hunter outwitted the bunny,Negative sentence,2.11751008034,1,22
12479,131,Sklar_Hebrew_negative,80,1,-3.85,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,נרדם בנהיגה,Hebrew,2.34080314636,1,
12480,132,New,50,1,-1.75,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,The baby kicked john,Neutral sentence,3.93687796593,1,13
12481,133,Sklar,50,1,0.325581395,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,gear shift,Neutral phrase,1.68205809593,1,1010
12482,134,Sklar_Hebrew_neutral,80,1,0.75,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,מסך מחשב,Hebrew,1.77610397339,1,
12483,135,Sklar_Hebrew_negative,50,1,-2.05,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,שיער פנים,Hebrew,2.09864091873,1,
12484,136,Sklar,50,1,-0.666666667,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,speed bumps,Neutral phrase,1.63502407074,1,1015
12485,137,New,50,1,-4.195121951,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,None,0,,0,Mum hit the baby,Negative sentence,None,1,14
12486,138,Sklar_Hebrew_neutral,80,1,1.15,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,גג-רעפים,Hebrew,1.62344384193,1,
12487,139,New,50,1,-2.325581395,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,runny nose,Negative phrase,1.70568704605,1,1035
12488,140,Sklar_Hebrew_neutral,50,1,0.95,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,מהדק נייר,Hebrew,1.61981201172,1,
12489,141,Sklar_Hebrew_negative,50,1,-3.45,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,ריח מהפה,Hebrew,1.36469197273,1,
12490,142,Sklar_Hebrew_neutral,50,1,1.65,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,ארגז חול,Hebrew,1.41188788414,1,
12491,143,Sklar_Hebrew_negative,50,1,-3.11,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,ליל הבדולח,Hebrew,1.77652907372,1,
12492,144,Sklar,50,1,0.4318181820000001,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,paper clip,Neutral phrase,2.92896294594,1,1009
12493,145,Sklar_Hebrew_negative,80,1,-2.25,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,סוף העולם,Hebrew,1.47536993027,1,
12494,146,Sklar_Hebrew_neutral,80,1,0.35,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,שרפרף מעץ,Hebrew,2.4821100235,1,
12495,147,Sklar_Hebrew_negative,50,1,-4.7,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,תינוק בתנור,Hebrew,1.43552803993,1,
12496,148,New,50,1,-3.5348837210000004,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,frost bite,Negative phrase,3.14068508148,1,1042
12497,149,New,50,1,-0.511627907,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,The nurse injected the patient,Neutral sentence,1.58124184608,1,1
12498,150,Sklar_Hebrew_neutral,80,1,0.35,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,מנחת מסוקים,Hebrew,2.53716397285,1,
12499,151,New,50,1,-1.414634146,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,Claire dragged the car,Neutral sentence,2.2819070816,1,12
12500,152,Sklar_Hebrew_neutral,80,1,0.65,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,מעבר חצייה,Hebrew,1.84697794914,1,
12501,153,Sklar_Hebrew_neutral,50,1,-0.2,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,גלגל שיניים,Hebrew,1.34112215042,1,
12502,154,Sklar_Hebrew_neutral,50,1,0.4,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,ידית אחיזה,Hebrew,3.32907795906,1,
12503,155,New,50,1,0.186046512,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,Andy cut the paper,Neutral sentence,1.51059889793,1,17
12504,156,New,50,1,-0.06818181799999999,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,The child spun the washer,Neutral sentence,2.85115504265,1,27
12505,157,New,50,1,-2.833333333,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,None,0,,0,The dog chased baby,Negative sentence,None,1,7
12506,158,New,50,1,-3.840909091,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,The criminal tackled the policeman,Negative sentence,4.75201892853,1,28
12507,159,New,50,1,-1.090909091,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,cow pat,Negative phrase,2.22323513031,1,1036
12508,160,Sklar_Hebrew_negative,80,1,-2.55,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,שטיפת קיבה,Hebrew,2.09406709671,1,
12509,161,New,50,1,0.071428571,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,The pig was a male,Neutral sentence,1.93402099609,1,18
12510,162,Sklar_Hebrew_neutral,80,1,-0.2,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,גלגל שיניים,Hebrew,1.89397907257,1,
12511,163,Sklar_Hebrew_negative,80,1,-2.05,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,שיער פנים,Hebrew,4.1835770607,1,
12512,164,Sklar_Hebrew_negative,80,1,-2.68,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,טיפול שורש,Hebrew,1.29045295715,1,
12513,165,Sklar_Hebrew_negative,80,1,-3.55,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,רכב הפוך,Hebrew,3.49352192879,1,
12514,166,Sklar_Hebrew_negative,50,1,-4.1,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,סחר בנשים,Hebrew,5.50444793701,1,
12515,167,Sklar_Hebrew_neutral,50,1,1.9,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,חולצה מגוהצת,Hebrew,1.56955003738,1,
12516,168,New,50,1,-2.790697674,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,missing teeth,Negative phrase,2.19976615906,1,1037
12517,169,Sklar,50,1,0.636363636,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,clothes closet,Neutral phrase,2.31727218628,1,1000
12518,170,New,50,1,-0.909090909,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,The dog jumped on Steve,Neutral sentence,2.11742806435,1,11
12519,171,Sklar_Hebrew_negative,80,1,-3.11,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,ליל הבדולח,Hebrew,4.38738417625,1,
12520,172,Sklar_Hebrew_negative,80,1,-2.0,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,בן-כלבה,Hebrew,2.45490884781,1,
12521,173,Sklar_Hebrew_negative,80,1,-3.54,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,מנת יתר,Hebrew,1.41702604294,1,
12522,174,New,50,1,0.5555555560000001,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,tin opener,Neutral phrase,2.34606599808,1,1021
12523,175,Sklar_Hebrew_neutral,80,1,-0.3,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,שמשה קדמית,Hebrew,2.41655802727,1,
12524,176,New,50,1,-1.4883720930000002,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,The photographer shot the actor,Neutral sentence,4.328551054,1,19
12525,177,New,50,1,-2.545454545,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,dentist drill,Negative phrase,1.62835907936,1,1046
12526,178,New,50,1,-4.522727273,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,John kicked the baby,Negative sentence,3.93370199203,1,13
12527,179,Sklar_Hebrew_negative,80,1,-2.7,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,לקפוץ מהגג,Hebrew,1.62365102768,1,
12528,180,Sklar_Hebrew_neutral,50,1,-0.3,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,שמשה קדמית,Hebrew,1.54095506668,1,
12529,181,New,50,1,-4.511627907,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,3,The snake ate the man,Negative sentence,1.64698004723,1,29
12530,182,New,50,1,-4.837209302,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,The fire killed the fireman,Negative sentence,1.65170693398,1,4
12531,183,Sklar_Hebrew_neutral,50,1,0.35,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,מנחת מסוקים,Hebrew,3.05844402313,1,
12532,184,Sklar,50,1,-3.0,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,stomach pump,Negative phrase,3.06341004372,1,1033
12533,185,Sklar,50,1,0.88372093,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,front door,Neutral phrase,3.82281303406,1,1004
12534,186,New,50,1,-2.644444444,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,The ball hit Sam,Negative sentence,1.65877485275,1,16
12535,187,Sklar_Hebrew_neutral,80,1,0.1,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,פסי האטה,Hebrew,1.32948684692,1,
12536,188,Sklar_Hebrew_neutral,80,1,2.05,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,1,ארון בגדים,Hebrew,2.37233686447,1,
12537,189,New,50,1,2.558139535,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,2,The soldiers captured the terrorists,Neutral sentence,3.37217497826,1,23
12538,190,Sklar_Hebrew_neutral,80,1,0.2,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,בניין דירות,Hebrew,3.48966503143,1,
12539,191,New,50,1,0.522727273,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,letterbox,Neutral phrase,2.04701018333,1,1018
12540,192,New,50,1,1.404761905,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,2,The people ate the fish,Neutral sentence,3.41097593307,1,25
12541,193,New,50,1,-2.311111111,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,None,0,,0,Steve jumped on the dog,Negative sentence,None,1,11
12542,194,Sklar_Hebrew_negative,50,1,-3.54,6,,,down,2016_Jan_12_1343,CFS popping time,84.9704731787,down,1,,1,מנת יתר,Hebrew,2.62337708473,1,
12543,195,Sklar_Hebrew_neutral,80,1,1.95,6,,,up,2016_Jan_12_1343,CFS popping time,84.9704731787,up,1,,3,סבון גוף,Hebrew,1.35289096832,1,
12544,0,New,50,1,-2.833333333,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,The dog chased baby,Negative sentence,6.38957500458,1,7
12545,1,Sklar_Hebrew_negative,50,1,-4.35,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,מחנה ריכוז,Hebrew,3.91575503349,1,
12546,2,Sklar,50,1,0.214285714,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,cogwheel,Neutral phrase,None,1,1003
12547,3,Sklar_Hebrew_neutral,80,1,1.45,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,תיקרה גבוהה,Hebrew,None,1,
12548,4,Sklar_Hebrew_neutral,50,1,0.4,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,ידית אחיזה,Hebrew,None,1,
12549,5,Sklar_Hebrew_negative,80,1,-4.35,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,2,מחנה ריכוז,Hebrew,3.63248205185,1,
12550,6,Sklar_Hebrew_negative,80,1,-2.0,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,בן-כלבה,Hebrew,5.4983959198,1,
12551,7,Sklar_Hebrew_neutral,50,1,-0.1,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,מוט הילוכים,Hebrew,7.48601698875,1,
12552,8,Sklar_Hebrew_neutral,80,1,1.9,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,חולצה מגוהצת,Hebrew,7.59777712822,1,
12553,9,Sklar_Hebrew_negative,80,1,2.25,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,פנס בעין,Hebrew,3.78260302544,1,
12554,10,Sklar_Hebrew_neutral,80,1,1.15,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,גג-רעפים,Hebrew,7.71435785294,1,
12555,11,Sklar_Hebrew_neutral,50,1,-0.3,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,2,שמשה קדמית,Hebrew,4.53676795959,1,
12556,12,New,50,1,-4.658536585,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,2,The boar ate Bobby,Negative sentence,2.54969596863,1,3
12557,13,New,50,1,-4.581395349,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,2,The car crushed the officer,Negative sentence,1.60466480255,1,9
12558,14,Sklar_Hebrew_neutral,50,1,0.3,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,2,תיבת דואר,Hebrew,2.35423994064,1,
12559,15,New,50,1,-4.522727273,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,John kicked the baby,Negative sentence,None,1,13
12560,16,New,50,1,-2.585365854,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,The toddler slapped dad,Neutral sentence,6.42269611359,1,5
12561,17,Sklar_Hebrew_negative,50,1,-4.1,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,סחר בנשים,Hebrew,4.35361409187,1,
12562,18,Sklar_Hebrew_neutral,50,1,2.05,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,ארון בגדים,Hebrew,1.75447893143,1,
12563,19,Sklar_Hebrew_negative,80,1,-4.15,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,יתד בעין,Hebrew,5.1986989975,1,
12564,20,New,50,1,-0.06818181799999999,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,The child spun the washer,Neutral sentence,5.38183879852,1,27
12565,21,Sklar,50,1,0.325581395,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,gear shift,Neutral phrase,5.03206086159,1,1010
12566,22,New,50,1,-3.911111111,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,2,The actor shot the photographer,Negative sentence,6.91923189163,1,19
12567,23,New,50,1,1.3023255809999998,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,dining table,Neutral phrase,5.61523294449,1,1023
12568,24,Sklar,50,1,0.181818182,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,carpark,Neutral phrase,4.76566791534,1,1008
12569,25,Sklar_Hebrew_negative,80,1,-2.55,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,שטיפת קיבה,Hebrew,None,1,
12570,26,Sklar,50,1,-3.0,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,stomach pump,Negative phrase,None,1,1033
12571,27,Sklar_Hebrew_negative,50,1,-3.85,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,מצב צמח,Hebrew,5.43197417259,1,
12572,28,Sklar_Hebrew_neutral,80,1,0.1,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,up,0,,1,פסי האטה,Hebrew,7.95537614822,1,
12573,29,New,50,1,-3.933333333,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,The fish ate the people,Negative sentence,None,1,25
12574,30,New,50,1,-1.136363636,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,2,The child scared the dog,Neutral sentence,1.85452508926,1,26
12575,31,Sklar_Hebrew_neutral,50,1,1.15,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,גג-רעפים,Hebrew,None,1,
12576,32,Sklar_Hebrew_neutral,50,1,1.9,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,חולצה מגוהצת,Hebrew,None,1,
12577,33,Sklar,50,1,-2.255813953,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,2,weak knees,Negative phrase,1.54100990295,1,1030
12578,34,Sklar,50,1,-0.13636363599999998,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,facial hair,Negative phrase,None,1,1049
12579,35,Sklar,50,1,0.636363636,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,clothes closet,Neutral phrase,3.34907698631,1,1000
12580,36,New,50,1,-1.113636364,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,1,The bridge went over Claire,Neutral sentence,4.40668296814,1,20
12581,37,Sklar,50,1,-3.833333333,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,3,overdose,Negative phrase,1.75413203239,1,1027
12582,38,Sklar_Hebrew_negative,50,1,-3.54,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,מנת יתר,Hebrew,None,1,
12583,39,Sklar_Hebrew_neutral,50,1,0.35,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,2,שרפרף מעץ,Hebrew,3.58238887787,1,
12584,40,Sklar,50,1,0.674418605,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,helicopter pad,Neutral phrase,None,1,1011
12585,41,New,50,1,-3.5348837210000004,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,None,0,,0,frost bite,Negative phrase,None,1,1042
12586,42,Sklar,50,1,0.533333333,70,,,down,2016_Jan_18_1107,CFS popping time,60.0196330396,down,1,,2,lined paper,Neutral phrase,2.56611800194,1,1005
12587,43,Sklar,50,1,0.88372093,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,front door,Neutral phrase,5.93175411224,1,1004
12588,44,New,50,1,-4.3170731710000005,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,1,The terrorists captured the soldiers,Negative sentence,5.90615701675,1,23
12589,45,Sklar,50,1,-2.933333333,70,,,up,2016_Jan_18_1107,CFS popping time,60.0196330396,up,1,,2,bad breath,Negative phrase,5.05653095245,1,1032
