,Unnamed: 0,Unnamed: 0.1,Condition,Contrast,List,MeanAffectivity,SubjNo,Unnamed: 16,Unnamed: 17,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID,string_length
6866,6866,6,New,50,1,2.6818181819999998,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,The bunny outwitted the hunter,Neutral sentence,0.85795378685,1,22.0,30
6867,6867,7,New,50,1,-3.222222222,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,The officer crushed the car,Neutral sentence,0.791418075562,1,9.0,27
6868,6868,8,Sklar_Hebrew_neutral,50,1,2.05,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,0,ארון בגדים,Hebrew,1.4720990657799997,1,,10
6869,6869,9,New,50,1,-3.536585366,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The washer spun the child,Negative sentence,1.02169704437,1,27.0,25
6870,6870,10,New,50,1,-4.3170731710000005,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The terrorists captured the soldiers,Negative sentence,1.00010585785,1,23.0,36
6871,6871,11,New,50,1,-2.23255814,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,The male was a pig,Negative sentence,0.808308124542,1,18.0,18
6872,6872,12,Sklar_Hebrew_neutral,50,1,0.1,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,פסי האטה,Hebrew,1.50778603554,1,,8
6873,6873,13,Sklar_Hebrew_negative,50,1,-3.85,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מצב צמח,Hebrew,1.2412431240100001,1,,7
6874,6874,14,New,50,1,-3.5348837210000004,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,frost bite,Negative phrase,1.16667699814,1,1042.0,10
6875,6875,15,Sklar_Hebrew_negative,50,1,-3.35,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,פיטריות ברגליים,Hebrew,0.9833850860600001,1,,15
6876,6876,16,New,50,1,2.255813953,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The cat licked Sally,Neutral sentence,1.03337979317,1,24.0,20
6877,6877,17,New,50,1,-1.4883720930000002,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,The photographer shot the actor,Neutral sentence,1.04118609428,1,19.0,31
6878,6878,18,Sklar_Hebrew_negative,50,1,-2.15,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מגולח ראש,Hebrew,2.56615304947,1,,9
6879,6879,19,New,50,1,-1.414634146,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,Claire dragged the car,Neutral sentence,1.40482711792,1,12.0,22
6880,6880,20,Sklar,50,1,-2.255813953,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,weak knees,Negative phrase,1.9831418991099998,1,1030.0,10
6881,6881,21,Sklar_Hebrew_negative,80,1,-1.74,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,פיק ברכיים,Hebrew,1.15481686592,1,,10
6882,6882,22,Sklar_Hebrew_neutral,80,1,0.85,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,דף שורות,Hebrew,1.04989695549,1,,8
6883,6883,23,New,50,1,-0.955555556,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,Bobby ate the boar,Neutral sentence,1.27434587479,1,3.0,18
6884,6884,24,Sklar,50,1,-0.13636363599999998,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,facial hair,Negative phrase,1.1384100914,1,1049.0,11
6885,6885,25,Sklar_Hebrew_neutral,50,1,1.15,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,גג-רעפים,Hebrew,1.17135500908,1,,8
6886,6886,26,Sklar_Hebrew_negative,50,1,-2.68,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,טיפול שורש,Hebrew,1.16661500931,1,,10
6887,6887,27,New,50,1,0.363636364,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,traffic light,Neutral phrase,1.2000849247,1,1051.0,13
6888,6888,28,Sklar,50,1,-4.658536585,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,human trafficking,Negative phrase,1.02494287491,1,1050.0,17
6889,6889,29,New,50,1,-3.1395348839999997,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,water boarding,Negative phrase,0.983456134796,1,1034.0,14
6890,6890,30,Sklar_Hebrew_negative,50,1,-4.1,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,סחר בנשים,Hebrew,1.03827905655,1,,9
6891,6891,31,Sklar,50,1,0.181818182,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,carpark,Neutral phrase,1.1412580013299998,1,1008.0,7
6892,6892,32,New,50,1,2.022727273,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The policeman tackled the criminal,Neutral sentence,1.00491595268,1,28.0,34
6893,6893,33,New,50,1,0.071428571,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The pig was a male,Neutral sentence,1.9378271102900002,1,18.0,18
6894,6894,34,Sklar_Hebrew_negative,80,1,-2.15,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,תשעה באב,Hebrew,0.8498492240909999,1,,8
6895,6895,35,Sklar_Hebrew_neutral,80,1,1.05,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,דלת כניסה,Hebrew,1.03347110748,1,,9
6896,6896,36,New,50,1,-2.325581395,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,runny nose,Negative phrase,1.40477991104,1,1035.0,10
6897,6897,37,Sklar_Hebrew_neutral,80,1,0.4,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,ידית אחיזה,Hebrew,1.32459115982,1,,10
6898,6898,38,Sklar_Hebrew_neutral,50,1,1.9,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,חולצה מגוהצת,Hebrew,0.983474969864,1,,12
6899,6899,39,New,50,1,-4.511627907,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The snake ate the man,Negative sentence,1.20793890953,1,29.0,21
6900,6900,40,Sklar_Hebrew_negative,80,1,-2.25,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,סוף העולם,Hebrew,0.941496133804,1,,9
6901,6901,41,Sklar,50,1,0.636363636,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,clothes closet,Neutral phrase,0.974787950516,1,1000.0,14
6902,6902,42,Sklar_Hebrew_neutral,50,1,0.85,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,דף שורות,Hebrew,1.1214761734,1,,8
6903,6903,43,Sklar,50,1,0.681818182,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,hand rail,Neutral phrase,0.9547059535979999,1,1007.0,9
6904,6904,44,Sklar_Hebrew_negative,50,1,-3.45,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,ריח מהפה,Hebrew,1.25464391708,1,,8
6905,6905,45,New,50,1,1.9318181819999998,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,down,0,,2,Sam hit the ball,Neutral sentence,1.0834238529200002,1,16.0,16
6906,6906,46,Sklar,50,1,0.454545455,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,windshield,Neutral phrase,1.16683006287,1,1016.0,10
6907,6907,47,New,50,1,1.404761905,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,The people ate the fish,Neutral sentence,1.35477399826,1,25.0,23
6908,6908,48,Sklar_Hebrew_neutral,50,1,0.75,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מסך מחשב,Hebrew,1.39116406441,1,,8
6909,6909,49,Sklar,50,1,0.325581395,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,gear shift,Neutral phrase,1.1333198547399999,1,1010.0,10
6910,6910,50,Sklar_Hebrew_negative,80,1,-2.15,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,מגולח ראש,Hebrew,0.9169239997859999,1,,9
6911,6911,51,Sklar_Hebrew_negative,80,1,-3.1,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מנוחת עולמים,Hebrew,0.988447904587,1,,12
6912,6912,52,Sklar,50,1,-3.285714286,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,skinhead,Negative phrase,1.27442598343,1,1025.0,8
6913,6913,53,Sklar_Hebrew_negative,50,1,-3.54,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מנת יתר,Hebrew,1.4832439422600001,1,,7
6914,6914,54,New,50,1,-2.80952381,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The dog scared the child,Negative sentence,1.12136793137,1,26.0,24
6915,6915,55,Sklar,50,1,0.88372093,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,front door,Neutral phrase,1.4998478889500002,1,1004.0,10
6916,6916,56,New,50,1,3.545454545,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,The fireman killed the fire,Neutral sentence,1.10493922234,1,4.0,27
6917,6917,57,Sklar,50,1,0.5111111110000001,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,tile roof,Neutral phrase,1.21679401398,1,1002.0,9
6918,6918,58,Sklar,50,1,0.214285714,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,cogwheel,Neutral phrase,1.27149295807,1,1003.0,8
6919,6919,59,Sklar_Hebrew_negative,80,1,-4.35,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מחנה ריכוז,Hebrew,1.21669793129,1,,10
6920,6920,60,New,50,1,-4.302325581,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,kidnap,Negative phrase,1.28317499161,1,1040.0,6
6921,6921,61,New,50,1,-3.8409090910000003,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,The criminal tackled the policeman,Negative sentence,1.35019898415,1,28.0,34
6922,6922,62,New,50,1,-2.7906976739999996,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,missing teeth,Negative phrase,1.2999200820899999,1,1037.0,13
6923,6923,63,Sklar_Hebrew_neutral,80,1,0.2,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מגרש חנייה,Hebrew,1.17149686813,1,,10
6924,6924,64,Sklar,50,1,-3.4651162789999996,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,vegetative state,Negative phrase,1.5663609504700002,1,1028.0,16
6925,6925,65,Sklar_Hebrew_neutral,50,1,0.95,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,מהדק נייר,Hebrew,1.8912301063499999,1,,9
6926,6926,66,New,50,1,-4.3636363639999995,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,Dad slapped the toddler,Negative sentence,1.72435307503,1,5.0,23
6927,6927,67,Sklar,50,1,-3.833333333,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,overdose,Negative phrase,1.1166648864700002,1,1027.0,8
6928,6928,68,Sklar_Hebrew_negative,50,1,-3.55,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,רכב הפוך,Hebrew,1.42152690887,1,,8
6929,6929,69,Sklar_Hebrew_negative,50,1,-4.35,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מחנה ריכוז,Hebrew,2.52103590965,1,,10
6930,6930,70,Sklar,50,1,0.674418605,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,helicopter pad,Neutral phrase,1.8332500457799998,1,1011.0,14
6931,6931,71,Sklar,50,1,-3.488372093,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,foot fungus,Negative phrase,1.6214179992700002,1,1029.0,11
6932,6932,72,Sklar_Hebrew_neutral,50,1,0.35,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,שרפרף מעץ,Hebrew,1.61653494835,1,,9
6933,6933,73,New,50,1,-2.644444444,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,The ball hit Sam,Negative sentence,2.19106292725,1,16.0,16
6934,6934,74,Sklar_Hebrew_negative,50,1,-2.15,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,תשעה באב,Hebrew,1.28811883926,1,,8
6935,6935,75,Sklar_Hebrew_neutral,50,1,0.35,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,מנחת מסוקים,Hebrew,1.8330731391900004,1,,11
6936,6936,76,New,50,1,-0.511627907,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The nurse injected the patient,Neutral sentence,2.48785710335,1,1.0,30
6937,6937,77,Sklar_Hebrew_negative,80,1,-3.54,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,מנת יתר,Hebrew,1.7881708145099997,1,,7
6938,6938,78,New,50,1,-3.511627907,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The patient injected the nurse,Negative sentence,1.05033707619,1,1.0,30
6939,6939,79,Sklar,50,1,2.11627907,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,ironed shirt,Neutral phrase,1.4833800792700003,1,1006.0,12
6940,6940,80,New,50,1,-2.348837209,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,The baby hit the brick,Neutral sentence,0.999995946884,1,10.0,22
6941,6941,81,Sklar,50,1,0.292682927,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,wooden stool,Neutral phrase,1.4997539520299998,1,1017.0,12
6942,6942,82,New,50,1,-0.06818181799999999,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The child spun the washer,Neutral sentence,1.16664886475,1,27.0,25
6943,6943,83,New,50,1,-2.585365854,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,The toddler slapped dad,Neutral sentence,1.21643519402,1,5.0,23
6944,6944,84,New,50,1,0.090909091,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,cardboard box,Neutral phrase,1.69985294342,1,1047.0,13
6945,6945,85,Sklar,50,1,-0.666666667,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,speed bumps,Neutral phrase,1.28329992294,1,1015.0,11
6946,6946,86,New,50,1,1.3023255809999998,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,dining table,Neutral phrase,1.01697301865,1,1023.0,12
6947,6947,87,Sklar,50,1,-2.8409090910000003,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,upside-down car,Negative phrase,1.43807697296,1,1045.0,15
6948,6948,88,New,50,1,0.772727273,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,desk lamp,Neutral phrase,1.51642608643,1,1022.0,9
6949,6949,89,New,50,1,-2.3111111109999998,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,Steve jumped on the dog,Negative sentence,1.5834228992500001,1,11.0,23
6950,6950,90,New,50,1,-2.7317073169999997,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,computer bug,Negative phrase,1.0669059753399999,1,1039.0,12
6951,6951,91,Sklar_Hebrew_neutral,50,1,0.65,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,מעבר חצייה,Hebrew,1.8663780689200002,1,,10
6952,6952,92,Sklar,50,1,0.533333333,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,lined paper,Neutral phrase,1.6498811244999998,1,1005.0,11
6953,6953,93,New,50,1,-1.0909090909999999,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,cow pat,Negative phrase,1.6910300254799997,1,1036.0,7
6954,6954,94,Sklar_Hebrew_negative,80,1,2.25,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,פנס בעין,Hebrew,1.00775098801,1,,8
6955,6955,95,New,50,1,0.5555555560000001,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,tin opener,Neutral phrase,1.28345417976,1,1021.0,10
6956,6956,96,Sklar_Hebrew_neutral,80,1,1.95,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,סבון גוף,Hebrew,1.05013012886,1,,8
6957,6957,97,Sklar_Hebrew_negative,80,1,-3.35,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,פיטריות ברגליים,Hebrew,1.1380081176799999,1,,15
6958,6958,98,Sklar_Hebrew_negative,80,1,-4.7,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,תינוק בתנור,Hebrew,1.14977908134,1,,11
6959,6959,99,New,50,1,-3.146341463,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,The octopus caught Harry,Negative sentence,1.00010108948,1,6.0,24
6960,6960,100,Sklar_Hebrew_negative,80,1,-3.85,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,מצב צמח,Hebrew,1.31654286385,1,,7
6961,6961,101,Sklar_Hebrew_neutral,80,1,0.3,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,תיבת דואר,Hebrew,0.7584009170530001,1,,9
6962,6962,102,Sklar_Hebrew_neutral,80,1,0.35,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מנחת מסוקים,Hebrew,1.0714600086200001,1,,11
6963,6963,103,Sklar_Hebrew_negative,80,1,-2.0,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,בן-כלבה,Hebrew,1.04997706413,1,,7
6964,6964,104,New,50,1,-1.952380952,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,black head,Negative phrase,1.45487999916,1,1043.0,10
6965,6965,105,Sklar_Hebrew_neutral,80,1,0.85,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,תיק גב,Hebrew,1.3664770126299999,1,,6
6966,6966,106,Sklar_Hebrew_negative,80,1,-3.45,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,ריח מהפה,Hebrew,1.35790610313,1,,8
6967,6967,107,New,50,1,0.41463414600000004,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,Baby chased the dog,Neutral sentence,3.08262395859,1,7.0,19
6968,6968,108,Sklar_Hebrew_negative,80,1,-2.68,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,טיפול שורש,Hebrew,1.08328199387,1,,10
6969,6969,109,Sklar_Hebrew_neutral,50,1,0.4,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,ידית אחיזה,Hebrew,0.957862854004,1,,10
6970,6970,110,Sklar,50,1,-2.933333333,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,bad breath,Negative phrase,1.02167606354,1,1032.0,10
6971,6971,111,Sklar_Hebrew_neutral,80,1,0.35,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,שרפרף מעץ,Hebrew,1.26660680771,1,,9
6972,6972,112,New,50,1,-1.0,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,Claire went over the bridge,Negative sentence,0.9746880531309999,1,20.0,27
6973,6973,113,Sklar_Hebrew_negative,80,1,-3.11,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,ליל הבדולח,Hebrew,1.75450181961,1,,10
6974,6974,114,New,50,1,-1.8409090909999999,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,spotty face,Negative phrase,1.67472815514,1,1038.0,11
6975,6975,115,Sklar,50,1,0.8863636359999999,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,computer screen,Neutral phrase,1.26661014557,1,1012.0,15
6976,6976,116,New,50,1,-1.113636364,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The bridge went over Claire,Neutral sentence,1.3499448299399999,1,20.0,27
6977,6977,117,Sklar_Hebrew_neutral,80,1,1.45,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,תיקרה גבוהה,Hebrew,1.0833129882799999,1,,11
6978,6978,118,Sklar_Hebrew_negative,80,1,-3.75,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,כיסא חשמלי,Hebrew,1.1001911163299998,1,,10
6979,6979,119,New,50,1,-4.581395349,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The car crushed the officer,Negative sentence,1.17155909538,1,9.0,27
6980,6980,120,Sklar,50,1,0.813953488,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,down,0,,1,high ceiling,Neutral phrase,1.23336815834,1,1020.0,12
6981,6981,121,New,50,1,0.522727273,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,letterbox,Neutral phrase,2.3994679451,1,1018.0,9
6982,6982,122,New,50,1,-4.048780488,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,The poacher caught the elephant,Negative sentence,2.47128200531,1,8.0,31
6983,6983,123,Sklar_Hebrew_negative,50,1,-2.55,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,שטיפת קיבה,Hebrew,2.31626796722,1,,10
6984,6984,124,Sklar_Hebrew_negative,80,1,-3.85,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,נרדם בנהיגה,Hebrew,1.6333131790200002,1,,11
6985,6985,125,Sklar_Hebrew_neutral,80,1,1.9,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,חולצה מגוהצת,Hebrew,1.03802704811,1,,12
6986,6986,126,New,50,1,0.045454545,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,The journalist followed the attacker,Neutral sentence,1.77449297905,1,21.0,36
6987,6987,127,Sklar_Hebrew_negative,50,1,-3.11,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,ליל הבדולח,Hebrew,2.18797707558,1,,10
6988,6988,128,Sklar_Hebrew_neutral,50,1,-0.2,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,גלגל שיניים,Hebrew,1.29147100449,1,,11
6989,6989,129,Sklar_Hebrew_negative,50,1,-4.7,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,תינוק בתנור,Hebrew,1.42444801331,1,,11
6990,6990,130,Sklar,50,1,-3.5111111110000004,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,root canal,Negative phrase,1.48801898956,1,1024.0,10
6991,6991,131,Sklar_Hebrew_negative,50,1,-2.05,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,שיער פנים,Hebrew,1.53330683708,1,,9
6992,6992,132,Sklar_Hebrew_neutral,80,1,-0.2,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,גלגל שיניים,Hebrew,1.05007195473,1,,11
6993,6993,133,Sklar_Hebrew_neutral,80,1,2.05,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,ארון בגדים,Hebrew,2.27430200577,1,,10
6994,6994,134,New,50,1,-4.627906977,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,The car dragged Claire,Negative sentence,1.48327207565,1,12.0,22
6995,6995,135,Sklar_Hebrew_neutral,80,1,-0.1,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,מוט הילוכים,Hebrew,1.0499789714799999,1,,11
6996,6996,136,New,50,1,-4.023255814,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The attacker followed the journalist,Negative sentence,0.971700906754,1,21.0,36
6997,6997,137,New,50,1,-2.545454545,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,3,dentist drill,Negative phrase,1.0412831306499999,1,1046.0,13
6998,6998,138,New,50,1,-4.243902439,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The brick hit the baby,Negative sentence,0.991321086884,1,10.0,22
6999,6999,139,Sklar,50,1,-4.395348837,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,down,0,,1,concentration camp,Negative phrase,0.87155008316,1,1026.0,18
7000,7000,140,Sklar_Hebrew_neutral,50,1,0.2,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,מגרש חנייה,Hebrew,1.7383148670200002,1,,10
7001,7001,141,Sklar_Hebrew_negative,50,1,-4.15,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,1,יתד בעין,Hebrew,1.28336000443,1,,8
7002,7002,142,Sklar_Hebrew_neutral,80,1,0.95,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מהדק נייר,Hebrew,1.7999100685099998,1,,9
7003,7003,143,New,50,1,-1.219512195,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,2,The man ate the snake,Neutral sentence,1.4499459266699999,1,29.0,21
7004,7004,144,Sklar,50,1,0.522727273,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,apartment building,Neutral phrase,1.93333792686,1,1001.0,18
7005,7005,145,Sklar_Hebrew_neutral,80,1,-0.3,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,שמשה קדמית,Hebrew,1.1500370502500001,1,,10
7006,7006,146,Sklar_Hebrew_negative,50,1,-3.1,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,מנוחת עולמים,Hebrew,1.49116206169,1,,12
7007,7007,147,New,50,1,-4.7441860469999995,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,The lawnmower chewed the kitten,Negative sentence,1.25804209709,1,15.0,31
7008,7008,148,Sklar_Hebrew_neutral,80,1,0.65,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,מעבר חצייה,Hebrew,2.32125282288,1,,10
7009,7009,149,Sklar_Hebrew_negative,50,1,-2.25,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,2,סוף העולם,Hebrew,1.33320617676,1,,9
7010,7010,150,New,50,1,-4.195121951,43,,,up,2016_Jan_22_1049,CFS popping time,60.0290820825,up,1,,3,Mum hit the baby,Negative sentence,1.17523002625,1,14.0,16
7011,7011,151,Sklar_Hebrew_neutral,50,1,1.65,43,,,down,2016_Jan_22_1049,CFS popping time,60.0290820825,down,1,,1,ארגז חול,Hebrew,1.2999801635700001,1,,8
